"","Date","Duration","Distance","Pace","AverageHR","MaxHR","AvgRunCadence","AvgStrideLength","ElevationGain","ElevationLoss","Notes","Month","Week","AverageSpeed","AveragePace","DurationTime"
"1",2017-03-26,"00:06",0.775,"07:45",139,146,158,0.82,0,0,NA,"Mar","13",7.75,465s (~7.75 minutes),360s (~6 minutes)
